Date,BTC,ETH,LTC
2020-11-24,19107.46444977,603.89774601,89.20537318
2020-11-25,18732.1207774,570.68661621,81.88012987
2020-11-26,17150.62357809,518.80117389,70.86572109
2020-11-27,17108.40172774,517.49368769,69.12387404
2020-11-28,17717.4150112,538.22980058,72.69296617
2020-11-29,18177.48341979,575.75804789,79.23506852
2020-11-30,19625.83502949,614.84252202,87.57463257
2020-12-01,18802.99829969,587.32418713,85.43576677
2020-12-02,19201.09115697,598.35234223,88.85651249
2020-12-03,19445.39847988,616.70875486,89.09896529
2020-12-04,18699.76561337,569.35419749,80.01707227
2020-12-05,19154.231131,596.59547474,83.11872986
2020-12-06,19345.12095871,601.90899244,83.55533607
2020-12-07,19191.63128698,591.84337934,83.62405876
2020-12-08,18321.14491611,554.82775708,76.7486542
2020-12-09,18553.91537685,573.47911163,77.41098045
2020-12-10,18264.99210672,559.67850106,74.82955647
2020-12-11,18058.90334725,545.79734103,72.08733437
2020-12-12,18803.65687045,568.56731778,76.70689387
2020-12-13,19142.3825335,589.6632225,82.00063841
2020-12-14,19246.64434137,586.01115197,82.36316054
2020-12-15,19417.07603342,589.35560245,81.40067395
2020-12-16,21310.59813054,636.18184867,92.78968506
2020-12-17,22805.16149213,642.86896702,100.95957532
2020-12-18,23137.96056165,654.81192689,109.3845096
2020-12-19,23869.83196434,659.29792646,120.5589091
2020-12-20,23477.29519711,638.29084637,114.66599272
2020-12-21,22803.0814087,609.81787165,105.00539486
2020-12-22,23783.02850288,634.85419947,113.6803674
2020-12-23,23241.34486501,583.71459689,101.81706223
2020-12-24,23735.94972763,611.60718693,111.56539901
2020-12-25,24664.79027412,626.41070163,126.98359867
2020-12-26,26437.0375091,635.83583086,129.45920297
2020-12-27,26272.29456706,682.6423591,127.51696969
2020-12-28,27084.80788628,730.39736483,130.05033199
2020-12-29,27362.4365573,731.52011874,129.04079724
2020-12-30,28840.95341968,751.61897194,129.46607253
2020-12-31,29001.71982218,737.80339769,124.69032593
2021-01-01,29374.15188907,730.36756913,126.23034575
2021-01-02,32127.26793922,774.53496804,136.94489094
2021-01-03,32782.02446581,975.50767291,160.19058561
2021-01-04,31971.91352155,1040.23304833,154.80732008
2021-01-05,33992.42934365,1100.00609944,158.59477629
2021-01-06,36824.36441009,1207.11223389,169.01692345
2021-01-07,39371.04235311,1225.67813488,169.61595798
2021-01-08,40797.61071993,1224.19714489,173.27987445
2021-01-09,40254.54649816,1281.07729102,177.4839356
2021-01-10,38356.43950662,1262.24666381,171.11484357
2021-01-11,35566.65594049,1090.14537315,139.25223125
2021-01-12,33922.9605815,1043.43458391,132.63591652
2021-01-13,37316.35939997,1130.73940242,147.42134739
2021-01-14,39187.32812109,1218.45297846,152.08457372
2021-01-15,36825.36585131,1171.83461074,144.23754971
2021-01-16,36178.13890106,1233.53756838,144.26541965
2021-01-17,35791.27792129,1230.17227237,142.43082129
2021-01-18,36630.07568284,1257.27950247,152.14408514
2021-01-19,36069.80639361,1377.29584154,153.48742764
2021-01-20,35547.7508855,1382.27409433,149.93142516
2021-01-21,30825.69850603,1121.57091957,130.13350488
2021-01-22,33005.76356216,1236.51220729,137.27145938
2021-01-23,32067.64288212,1230.99063605,137.75099018
2021-01-24,32289.37808687,1391.60940757,141.47731078
2021-01-25,32366.39304887,1324.414778,137.44420046
2021-01-26,32569.84955679,1357.0581398,134.75526433
2021-01-27,30432.54707881,1253.18713315,122.94947331
2021-01-28,33466.09635821,1332.49224455,133.48693077
2021-01-29,34316.38765032,1382.52281244,135.01257048
2021-01-30,34269.52154165,1376.11553895,133.40001778
2021-01-31,33114.35774753,1314.9862286,129.5708153
2021-02-01,33537.1768196,1369.04046855,131.95193202
2021-02-02,35510.28903716,1515.19376962,142.50697498
2021-02-03,37472.09010368,1660.909542,155.61203291
2021-02-04,36926.06446515,1594.76269414,145.14818702
2021-02-05,38144.30686267,1718.65087218,154.85221567
2021-02-06,39266.01073494,1677.84684697,155.71474239
2021-02-07,38903.44147971,1614.22782334,151.14007922
2021-02-08,46196.46371944,1746.61684904,167.21905755
2021-02-09,46481.10423596,1768.03501655,182.1144683
2021-02-10,44918.18449192,1744.24343196,182.1743915
2021-02-11,47909.33119483,1783.79795026,184.49599958
2021-02-12,47504.85118326,1843.53258814,197.23171013
2021-02-13,47105.51747252,1814.10985253,226.22760116
2021-02-14,48717.2902111,1805.08404652,214.430273
2021-02-15,47945.05683234,1779.79097807,207.68101945
2021-02-16,49199.87134362,1781.06747722,210.5465771
2021-02-17,52149.00753587,1848.4582725,236.97352307
2021-02-18,51679.79669449,1937.44925643,226.86954839
2021-02-19,55888.13368221,1960.16474353,236.67601167
2021-02-20,56099.52051348,1919.5340028,227.61989221
2021-02-21,57539.9436679,1935.60106022,227.23135545
2021-02-22,54207.31906543,1781.99297558,208.10679546
2021-02-23,48824.42686909,1570.20392529,176.93491521
2021-02-24,49705.33331637,1626.57570543,181.37850129
2021-02-25,47093.85301914,1475.70373513,178.90184288
2021-02-26,46339.76008289,1446.0336503,170.39815323
2021-02-27,46188.45127539,1459.97312093,172.10044726
2021-02-28,45137.77046805,1416.0489059,164.92717308
2021-03-01,49631.24137077,1564.70764686,175.23790535
2021-03-02,48378.98805435,1492.60881427,177.87243611
2021-03-03,50538.24341445,1575.85312451,188.5256632
2021-03-04,48561.1661539,1541.91428551,181.07864812
2021-03-05,48927.3045548,1533.27497556,180.76561344
2021-03-06,48912.38173056,1654.74151694,182.98190116
2021-03-07,51206.69295308,1723.15379607,190.75911134
2021-03-08,52246.52230995,1834.72788609,191.92768383
2021-03-09,54824.11781138,1868.04878133,203.63786522
2021-03-10,56008.54940114,1799.16622355,200.51685695
2021-03-11,57805.12301924,1826.19498661,201.25033709
2021-03-12,57332.08896391,1772.10247833,220.82940067
2021-03-13,61243.08476552,1924.68543997,226.57829812
2021-03-14,59302.31697742,1854.56437805,215.29610435
2021-03-15,55907.20022619,1791.70230241,201.26461988
2021-03-16,56804.90123161,1806.9717631,201.04063659
2021-03-17,58870.89333325,1823.44937973,206.06792781
2021-03-18,57858.92070527,1782.85512445,200.53731095
2021-03-19,58346.65297359,1817.62409241,201.06371543
2021-03-20,58313.64260857,1812.63460132,200.80642376
2021-03-21,57523.42098673,1788.21700883,196.42775459
2021-03-22,54529.14561107,1691.33401831,187.07783543
2021-03-23,54738.94493032,1678.65013849,187.39396472
2021-03-24,52774.26369049,1593.4134567,177.65495515
2021-03-25,51704.1619252,1595.359192,173.06118625
2021-03-26,55137.31372578,1702.84201957,184.27867316
2021-03-27,55973.51084173,1716.49461243,184.83043819
2021-03-28,55950.7457745,1691.35596451,185.02849167
2021-03-29,57750.19987147,1819.68496282,194.47477728
2021-03-30,58917.6930451,1846.03369779,196.6820915
2021-03-31,58918.83271375,1918.36206064,197.49909288
2021-04-01,59095.80797806,1977.27688844,204.11252259
2021-04-02,59384.3133586,2143.22563228,213.22838562
2021-04-03,57603.88917376,2028.4224386,197.14820308
2021-04-04,58758.55629127,2093.12285275,204.04290553
2021-04-05,59057.87896588,2107.88709669,221.06904212
2021-04-06,58192.35868406,2118.37895913,237.66490597
2021-04-07,56048.93781271,1971.07725542,219.42367841
2021-04-08,58323.95357975,2088.57365088,227.00301798
2021-04-09,58245.00300108,2072.10887563,221.86236305
2021-04-10,59793.23541009,2135.9422007,255.62019755
2021-04-11,60204.96491379,2157.65703708,253.63446683
2021-04-12,59893.45188869,2139.35319598,244.49437292
2021-04-13,63503.45793019,2299.18778599,266.98147112
2021-04-14,63109.69593464,2435.10501889,279.7484056
2021-04-15,63314.01084504,2519.11610012,286.59059203
2021-04-16,61572.78960116,2431.94650379,310.61273991
2021-04-17,60683.82123331,2344.89498097,304.75991539
2021-04-18,56216.18500243,2237.13702776,273.09882697
2021-04-19,55724.26709807,2166.1887655,261.91921665
2021-04-20,56473.0322808,2330.21093719,260.94134637
2021-04-21,53906.08804584,2364.75182249,258.80559248
2021-04-22,51762.27205146,2403.53524134,253.07834802
2021-04-23,51093.65070999,2363.58620073,241.35878519
2021-04-24,50050.86821565,2211.62580802,224.83576607
2021-04-25,49004.25326318,2316.05965928,223.63285928
2021-04-26,54021.75478737,2534.4817987,247.40592248
2021-04-27,55033.11801332,2662.86524559,259.65229592
2021-04-28,54824.70489507,2746.38005291,258.50517094
2021-04-29,53555.10849133,2756.87699416,255.58527087
2021-04-30,57750.17734563,2773.20713193,271.16707826
2021-05-01,57828.05063222,2945.89270802,276.83352024
2021-05-02,56631.07741255,2952.05605494,269.10436986
2021-05-03,57200.29122289,3431.08613981,294.70401603
2021-05-04,53333.53775274,3253.62947001,306.23450395
2021-05-05,57424.00594813,3522.78318978,356.03707899
2021-05-06,56396.51416376,3490.88045894,353.51035114
2021-05-07,57356.40187692,3484.72889546,346.25356951
2021-05-08,58803.77580865,3902.64773368,346.3687306
2021-05-09,58232.3161419,3928.84470583,386.45077919
2021-05-10,55859.79754454,3952.29387234,359.32930323
2021-05-11,56704.5730585,4168.70104865,377.38879964
2021-05-12,49150.53387514,3785.84860304,303.08485491
2021-05-13,49716.19160254,3715.14846639,316.90934375
2021-05-14,49880.53342038,4079.05745857,326.23386846
2021-05-15,46760.18656071,3638.12204192,299.77251044
2021-05-16,46456.05847448,3587.50620646,296.62703675
2021-05-17,43537.51138918,3282.39779583,281.76930683
2021-05-18,42909.40092517,3380.0700925,294.6193151
2021-05-19,37002.4404659,2460.67920048,189.52017899
2021-05-20,40782.73826245,2784.29415835,212.27613741
2021-05-21,37304.69067136,2430.62138539,180.19703077
2021-05-22,37536.63111241,2295.70565666,169.5945621
2021-05-23,34770.58362292,2109.57985208,143.51935628
2021-05-24,38705.97863723,2643.5909947,183.99412311
2021-05-25,38402.22385137,2706.62898111,183.49789699
2021-05-26,39294.19738214,2888.69868104,199.22433183
2021-05-27,38436.96853505,2736.48858585,193.1210965
2021-05-28,35697.60639024,2419.90629016,177.32066097
2021-05-29,34616.06800347,2279.51417661,163.80810442
2021-05-30,35678.12920411,2390.305302,170.97822469
2021-05-31,37332.85368874,2714.94534372,188.03367237
2021-06-01,36684.92451667,2633.51841662,182.9806911
2021-06-02,37575.17957566,2706.12497095,187.263982
2021-06-03,39208.765994889996,2855.12653096,193.08618431
2021-06-04,36894.40532994,2688.19499931,178.87201467
2021-06-05,35551.95872588,2630.57680077,173.02871738
2021-06-06,35862.37772747,2715.09266119,176.63943035
2021-06-07,33560.70783776,2590.26330395,161.7327963
2021-06-08,33472.63174808,2517.43862412,161.16107039
2021-06-09,37345.12148619,2608.26698585,172.13865223
2021-06-10,36702.59937466,2471.51867508,168.20305888
2021-06-11,37334.39952553,2353.76868661,162.88053121
2021-06-12,35552.51714847,2372.48445358,162.01486248
2021-06-13,39097.86089667,2508.39163246,170.93088348
2021-06-14,40218.47785943,2537.8911584,172.94910161
2021-06-15,40406.26898673,2610.93672749,178.65942373
2021-06-16,38347.06322666,2367.6634963,166.45893627
2021-06-17,38053.50417253,2372.00202359,167.05569312
2021-06-18,35787.24478177,2231.73314201,156.35563028
2021-06-19,35615.86927002,2178.49913873,153.29544922
2021-06-20,35698.29644336,2246.36453295,155.09258447
2021-06-21,31676.69373254,1888.44749682,124.78646256
2021-06-22,32505.6598245,1874.95002135,119.60268257
2021-06-23,33723.0289781,1989.73627073,128.67498521
2021-06-24,34662.43589358,1988.45627579,134.48460053
2021-06-25,31637.78005541,1813.21723241,125.68774237
2021-06-26,32186.27767093,1829.23921725,126.65725815
2021-06-27,34649.64458753,1978.89466209,132.34789169
2021-06-28,34434.33531428,2079.65743586,137.37085321
2021-06-29,35867.77773549,2160.76835244,143.70291762
2021-06-30,35040.83724889,2274.54771264,144.13583105
2021-07-01,33572.11765253,2113.60552345,137.57752757
2021-07-02,33897.04858963,2150.04036404,136.94369585
2021-07-03,34668.54840182,2226.11428196,140.27968797
2021-07-04,35287.77976616,2321.72411157,144.90584922
2021-07-05,33746.00245614,2198.58246387,138.07324564
2021-07-06,34235.19345116,2324.67944917,138.98563599
2021-07-07,33855.32688833,2315.16197531,137.37121008
2021-07-08,32877.37262842,2120.02634294,132.30850562
2021-07-09,33798.01020742,2146.69232351,134.57159274
2021-07-10,33520.51995283,2111.40345618,133.98729012
2021-07-11,34240.18701074,2139.66474161,134.24582753
2021-07-12,33155.84813085,2036.72101006,133.53813174
2021-07-13,32702.02592354,1940.08396596,131.32180523
2021-07-14,32822.34873678,1994.33133747,131.06260934
2021-07-15,31780.73137404,1911.17561568,125.49155996
2021-07-16,31421.53845398,1880.38298492,121.04105588
2021-07-17,31533.06753327,1898.82521323,120.02707405
2021-07-18,31796.81013825,1895.5521368,119.51201439
2021-07-19,30817.83165619,1817.29665658,113.16479977
2021-07-20,29807.34767271,1787.51071384,107.39948153
2021-07-21,32110.69326387,1990.97088199,117.45988859
2021-07-22,32313.10632477,2025.20278418,120.73579349
2021-07-23,33581.55060854,2124.77667106,124.24941597
2021-07-24,34292.44590612,2189.21874674,126.18867281
2021-07-25,35350.18697353,2191.37373048,127.59797794
2021-07-26,37337.5333134,2233.36662352,131.36249135
2021-07-27,39406.9409837,2298.33346431,134.61788118
2021-07-28,39995.90646862,2296.54549893,139.83660455
2021-07-29,40008.42084653,2380.95675344,141.32129451
2021-07-30,42235.54770874,2466.96151071,145.77502221
2021-07-31,41626.19567624,2536.21003475,144.93320498
2021-08-01,39974.89602594,2561.85215266,140.73553322
2021-08-02,39201.945189,2610.15342227,141.50550355
2021-08-03,38152.9820898,2502.3495771,138.2908466
2021-08-04,39747.50501675,2724.61989291,142.62304125
2021-08-05,40869.55432742,2827.32894604,143.43597589
2021-08-06,42816.49896809,2890.9417282,147.80094761
2021-08-07,44555.8006644,3157.23877128,155.86478218
2021-08-08,43798.11767796,3013.73275583,149.84773528
2021-08-09,46365.40065035,3167.85622304,166.51636367
2021-08-10,45585.03077231,3141.69117023,165.46041217
2021-08-11,45593.63593071,3164.24504575,170.93594236
2021-08-12,44428.28846681,3043.41434022,165.13102942
2021-08-13,47793.32117908,3322.21175551,183.28608964
2021-08-14,47096.94566198,3265.44335714,182.71126609
2021-08-15,47047.00454195,3310.50417134,184.90429689
2021-08-16,46004.4840786,3156.50942728,178.85449751
2021-08-17,44695.35761921,3014.84603892,168.84263001
2021-08-18,44801.18871714,3020.08992003,167.39660927
2021-08-19,46717.5787452,3182.70222539,175.49340075
2021-08-20,49339.17603688,3286.93532606,183.62852637
2021-08-21,48905.49058555,3226.08393694,179.73614227
2021-08-22,49321.65404941,3242.11555659,186.31309386
2021-08-23,49546.14770729,3319.25727377,187.10642763
2021-08-24,47706.11855498,3172.45639017,173.57681254
2021-08-25,48960.78728025,3224.91517738,177.6032248
2021-08-26,46942.21786802,3100.32543567,168.08559421
2021-08-27,49058.66973026,3270.6008315,175.9844079
2021-08-28,48902.40220635,3244.40326129,175.45408626
2021-08-29,48829.8326,3227.00277414,174.70423103
2021-08-30,47054.98479356,3224.37414829,167.42466954
2021-08-31,47166.68794545,3433.73278118,171.65922401
2021-09-01,48847.02907417,3834.82800549,180.97216764
2021-09-02,49327.72318398,3790.99008761,183.61724142
2021-09-03,50025.37460546,3940.61473675,212.96596962
2021-09-04,49944.62690568,3887.82849032,212.35846146
2021-09-05,51753.41192621,3952.13349685,231.33398786
2021-09-06,52633.53620235,3928.3794378,219.52577382
2021-09-07,46811.12952948,3426.39431843,178.11438974
2021-09-08,46091.38930192,3497.3151233,179.72467634
2021-09-09,46391.4229753,3427.34018594,180.37679635
2021-09-10,44883.9101072,3211.50584011,174.29603071
2021-09-11,45201.45898324,3270.27812481,178.68856887
2021-09-12,46063.27035709,3410.13459276,183.23447471
2021-09-13,44963.0726328295,3285.5117662639,179.4839453472
2021-09-14,47092.4938332669,3429.1696365975,183.1390724883
2021-09-15,48176.3463927443,3615.2826163789,189.2394074972
2021-09-16,47783.3578046439,3571.2949350055,185.5380765314
2021-09-17,47267.5200230691,3398.5387778215,179.6840841426
2021-09-18,48278.3635153298,3432.018234624,181.308873194
2021-09-19,47260.2173314677,3329.4478948984,175.7406065376
2021-09-20,42843.8024409386,2958.9935047283,156.4640243548
2021-09-21,40693.67719159,2764.431130865,148.3898756229
2021-09-22,43574.509432809,3077.8679805271,161.4120010655
2021-09-23,44895.0966015708,3155.5237338612,163.8183407685
2021-09-24,42839.7516959645,2931.6692167197,152.2317352878
2021-09-25,42716.5931467285,2925.5656086902,151.1814508782
2021-09-26,43208.5391045354,3062.2653558037,150.6408670971
2021-09-27,42235.7318466434,2934.1387982986,145.3495720095
2021-09-28,41034.5446652294,2807.2967397712,140.5971212264
2021-09-29,41564.3634814909,2853.1433729159,144.9186184221
2021-09-30,43790.8956254849,3001.6790517388,153.147989234
2021-10-01,48116.9412180277,3307.5160778952,166.1321988131
2021-10-02,47711.4864634698,3391.6943469498,169.2589220434
2021-10-03,48199.9515572655,3418.3586596174,170.609963601
2021-10-04,49112.9012823932,3380.0892003794,167.5401385186
2021-10-05,51514.8140602767,3518.5185173668,173.891083019
2021-10-06,55361.4494296079,3580.562049118,178.7056740144
2021-10-07,53805.9851642989,3587.974768108,178.7717295614
2021-10-08,53967.8467672527,3563.7592193153,175.9723791709
2021-10-09,54968.2244504154,3575.7168601111,179.6586637457
2021-10-10,54771.5791838546,3425.8528528103,175.3185745685
2021-10-11,57484.7894651936,3545.3540762503,179.4260525967
2021-10-12,56041.0568380579,3492.5732717933,172.7977669808
2021-10-13,57401.0975273362,3606.2015802322,177.6283260024
2021-10-14,57321.5252796604,3786.0140899273,180.1183924281
2021-10-15,61593.9500606183,3862.6347654414,188.8141314059
2021-10-16,60892.1806927008,3830.3821491371,186.1892989544
2021-10-17,61553.6173846995,3847.1045954765,183.7305297022
2021-10-18,62026.077831093004,3748.760140639,185.5567450479
2021-10-19,64261.9911928559,3877.650974521,188.9398181757
2021-10-20,65992.8370361176,4155.9922109016,206.8707955017
2021-10-21,62210.1730756348,4054.322680585,196.8691893481
2021-10-22,60692.2644330955,3970.1819041263,190.8222737198
2021-10-23,61393.617191517,4171.6635316783,196.3095037512
2021-10-24,60930.8364421796,4087.9030050266,190.9056805761
2021-10-25,63039.8255141733,4217.8769262219,195.2995534497
2021-10-26,60363.7920503572,4131.1020027753,197.4688742057
2021-10-27,58482.3879400455,3930.2572450471,179.3341160708
2021-10-28,60622.1367088483,4287.3186319286,189.9776238031
2021-10-29,62227.9645938188,4414.7466822498,196.3447086624
2021-10-30,61888.8312190326,4325.6503660056,190.4823389405
2021-10-31,61318.957766606,4288.0744524723,191.816379162
2021-11-01,61004.4080213493,4324.6267937763,197.5549895022
2021-11-02,63226.401097088,4584.7986683562,200.7246924336
2021-11-03,62970.0474260185,4607.1936070275,207.1101413925
2021-11-04,61452.2305873208,4537.3240812825,202.9679836545
2021-11-05,61125.6742689036,4486.2434052108,199.5379305301
2021-11-06,61527.4817933987,4521.5810828056,197.8663614972
2021-11-07,63326.9890280992,4620.5545029476,202.0513181427
2021-11-08,67566.8300878775,4812.0876135348,228.6961955156
2021-11-09,66971.8280974611,4735.0687550108,262.9066944184
2021-11-10,64995.2293907433,4636.1742138137,261.262980251
2021-11-11,64949.96191476,4730.3840385038,263.0867134604
2021-11-12,64155.9418364327,4667.1154372084,251.5583709449
2021-11-13,64469.5290233851,4651.460545018,258.0931986206
2021-11-14,65466.8410240344,4626.3591259873,278.0075176605
2021-11-15,63557.8715183709,4557.5037904508,262.763387181
2021-11-16,60161.2470371667,4216.3652329508,230.5994320001
2021-11-17,60368.0118167649,4287.5939354912,229.5041027209
2021-11-18,56942.1362440572,4000.6508651381,204.4229168144
2021-11-19,58119.5761937925,4298.3066195466,218.1385797354
2021-11-20,59697.1971342589,4409.9309250596,227.0796105552
2021-11-21,58730.4766386507,4269.7330337867,221.7719409395
2021-11-22,56289.2873226386,4088.4578165556,209.1580192218
2021-11-23,57569.0748757271,4340.7637274697,216.3889780306
2021-11-24,56280.4271082207,4239.9816819451,209.8065996058
2021-11-25,57274.6794471653,4274.7432411819,215.6349741107
2021-11-26,53569.7639630968,4030.9090107593,194.8746428703
2021-11-27,54815.079304928,4096.9120879995,195.1744213022
2021-11-28,57248.458375824,4294.453696226,199.3542223975
2021-11-29,57806.5662152559,4445.1050078407,205.8702066074
2021-11-30,57005.4254735998,4631.4787953361,208.0145382299
2021-12-01,57229.8298994492,4586.9901314905,208.9712485794
2021-12-02,56477.8174777821,4511.3024876508,203.4896201848
2021-12-03,53598.2464702979,4220.7059283582,188.0997131475
2021-12-04,49200.7046174372,4119.5873499557,163.0527033569
2021-12-05,49368.8470992255,4198.3228725403,156.4097853246
2021-12-06,50582.6253966441,4358.7375446631,161.8865158857
2021-12-07,50700.0843364829,4315.0615432082,162.2928584529
2021-12-08,50504.7955387084,4439.3577040324,165.2234577533
2021-12-09,47672.1223910874,4119.8157981194,151.7953077052
2021-12-10,47243.3056849164,3908.4961885009,148.598292402
2021-12-11,49362.508336459,4084.4523285721,158.0419223526
2021-12-12,50098.3351363893,4134.4533314793,159.2039643726
2021-12-13,46737.48224375,3784.2267878693,144.5359000795
2021-12-14,46612.6335069029,3745.4403998743,146.0780045062
2021-12-15,48896.7208291144,4018.3886028698,153.5154109119
2021-12-16,47665.426077884,3962.4696385927,148.9417298647
2021-12-17,46202.143379147,3879.4866765735,144.3384065344
2021-12-18,46848.7767655561,3960.8600159608,148.801402801
2021-12-19,46707.0148769996,3922.5926443659,153.0776352917
2021-12-20,46880.2789637231,3933.8445317309,152.6286741183
2021-12-21,48936.6141514468,4020.2600395306,154.9270922421
2021-12-22,48628.509925134,3982.0995306524,155.467497131
2021-12-23,50784.5381788605,4108.0155124594,163.4494909896
2021-12-24,50822.1965232303,4047.98288882,161.4210424933
2021-12-25,50429.8577970562,4093.2809111356,157.7856015851
2021-12-26,50809.5150128895,4067.328096647,155.9923368011
2021-12-27,50640.4188043781,4037.5476922425,155.8812297033
2021-12-28,47588.8547774592,3800.8930853403,145.8868703294
2021-12-29,46444.7104905398,3628.531670825,145.512623273
2021-12-30,47178.1258434398,3713.8521625699,148.2860110205
2021-12-31,46306.4461226996,3682.6329054434,146.5147344814
2022-01-01,47686.8115091782,3769.6969160089,150.6974360768
2022-01-02,47345.220564253,3829.565044537,151.2554994345
2022-01-03,46458.1169588914,3761.3802740698,148.4615889923
2022-01-04,45897.5758267783,3794.0566786784,146.8122821527
2022-01-05,43569.0033476498,3550.3868815397,136.0891061922
2022-01-06,43160.9284196054,3418.4082471419,136.5037879344
2022-01-07,41557.9011609709,3193.2104832854,131.4884511951
2022-01-08,41733.9430988926,3091.9725838675,130.1374887321
2022-01-09,41911.6015363357,3157.7514845574,131.2983254747
2022-01-10,41821.2631390031,3083.0979490511,126.8338259605
2022-01-11,42735.8541195077,3238.1116493614,131.5449872214
2022-01-12,43949.1006867819,3372.2583258487,141.7372014462
2022-01-13,42591.5722580306,3248.288475802,136.6365175427
2022-01-14,43099.6998283297,3310.0014227047,144.7249163672
2022-01-15,43177.3967900803,3330.5308455592,147.937405565
2022-01-16,43113.8801137778,3350.9219689819,146.5331987605
2022-01-17,42250.5493732401,3212.3048970829,151.6672709755
2022-01-18,42375.6328430686,3164.0252535298,141.8907691753
2022-01-19,41744.3298424627,3095.8258381686,136.9167057144
2022-01-20,40680.4199136003,3001.1200383969,130.3649987146
2022-01-21,36457.3181001361,2557.9316232199,114.3918681977
2022-01-22,35030.2517675959,2405.181065401,108.428493694
2022-01-23,36276.8046943699,2535.0390510606,112.0895064484
2022-01-24,36654.3291826876,2440.3523259375,109.5916008014
2022-01-25,36954.0020136276,2455.9349620985,108.0663731511
2022-01-26,36852.122594586,2468.0302778127,107.2821793829
2022-01-27,37138.2343159536,2423.0012634172,106.9535125352
2022-01-28,37784.3332640665,2547.0919776439,109.432728605
2022-01-29,38138.1785657755,2597.0846923895,110.8236799106
2022-01-30,37917.60273361,2603.4665820569,108.7998606128
2022-01-31,38483.126309273,2688.2789217993,109.5877033068
2022-02-01,38743.2725693698,2792.1172443762,115.4020024865
2022-02-02,36952.9849327595,2682.8539830123,108.5560236032
2022-02-03,37154.6002446074,2679.1625080027,110.2870010189
2022-02-04,41500.8753823114,2983.5869952246,120.9180369321
2022-02-05,41441.1648206042,3014.6483097265,121.9167374333
2022-02-06,42412.4342359174,3057.4761243596,127.4455054447
2022-02-07,43840.2865761055,3142.4706148148,137.1073839826
2022-02-08,44118.4462597284,3122.6085685691,133.9912399721
2022-02-09,44338.7977574167,3239.4571147106,140.1716016702
2022-02-10,43565.1121728445,3077.4822390496,135.0883950949
2022-02-11,42407.9379380192,2927.3836328192,126.0311602684
2022-02-12,42244.4699868886,2917.3626816608,126.6836787099
2022-02-13,42197.5153405276,2883.4634878657,126.2042171724
2022-02-14,42586.9196860901,2933.479035507,124.8000530331
2022-02-15,44575.2033341441,3179.8770759747,131.7626262231
2022-02-16,43961.8593882795,3127.8301165651,128.1608426809
2022-02-17,40538.0128343685,2881.4820381633,116.3024109943
2022-02-18,40030.9755990885,2785.7274909668,115.1970887782
2022-02-19,40122.1547656975,2763.7012139901,115.7090060865
2022-02-20,38431.3781154647,2628.6485428626,110.8320385811
2022-02-21,37075.2793533757,2573.8162259349,103.4504899486
2022-02-22,38286.0270879696,2639.2992632462,107.52279516750001
2022-02-23,37296.5720003887,2590.3596208657,105.9659486704
2022-02-24,38332.6098307004,2598.0671601064,104.2304953331
2022-02-25,39214.2206250425,2764.5356561157,109.2663096946
2022-02-26,39105.1478155514,2781.1119039296,108.2436621139
2022-02-27,37709.7837534329,2621.8017939844,103.105594846
2022-02-28,43193.2340330233,2919.2012286555,113.4745786587
2022-03-01,44354.6375073612,2972.4850662484,112.5440426317
2022-03-02,43924.1164380558,2950.1185006395,110.3513594164
2022-03-03,42451.7895866188,2834.4691051703,111.3521229876
2022-03-04,39137.6036387584,2617.1560278787,101.3918025445
2022-03-05,39400.5841380401,2664.8311744433,104.9771861269
2022-03-06,38419.9833773926,2555.0374406482,101.5939158479
2022-03-07,38062.040205582,2497.7713203997,98.8692622151
2022-03-08,38737.2684954927,2576.7476117081,100.6176442278
2022-03-09,41982.9263548072,2729.7835041625,106.9420896714
2022-03-10,39437.4597736288,2608.048497585,102.6555123477
2022-03-11,38794.9731374789,2559.5630442845,104.9653559596
2022-03-12,38904.0133980303,2574.7542051655,105.8323969599
2022-03-13,37849.6627995273,2518.9446311693,102.1147988724
2022-03-14,39666.7558189777,2590.6960509187,105.6736524962
2022-03-15,39338.7854920324,2620.1496247253,106.9885683228
2022-03-16,41143.9280403474,2772.0556183272,111.3591953904
2022-03-17,40951.3798755055,2814.8544342078,110.3102327967
2022-03-18,41801.1544960935,2945.3430252396,112.1158685012
2022-03-19,42190.6534617069,2946.2571390434,116.3732656985
2022-03-20,41247.8234468342,2860.4591299715,114.8291399626
2022-03-21,41077.9979918038,2897.9766804407,116.1587307548
2022-03-22,42358.8084254084,2973.1311309304,122.9279610153
2022-03-23,42892.9574822428,3031.0670246895,122.4754212753
2022-03-24,43960.933058954,3108.0619096249,126.581274271
2022-03-25,44348.7309048344,3106.671279528,124.0673672524
2022-03-26,44500.8284155129,3143.1790657449,124.8813293315
2022-03-27,46820.4934636771,3291.5775859525,129.3974811872
2022-03-28,47128.0051622503,3336.634572264,127.9386174084
2022-03-29,47465.7298877113,3401.9877380385,130.061230614
2022-03-30,47062.6641669272,3385.1578971365,131.1693478879
2022-03-31,45538.6769223388,3281.6428781566,123.7160109563
2022-04-01,46281.6439814509,3449.5521302967,124.8831762027
2022-04-02,45868.9491559204,3445.0593709592,124.9234852561
2022-04-03,46453.5670763172,3522.8334004961,128.9462072178
2022-04-04,46622.6744137452,3521.2411366589,124.8616998668
2022-04-05,45555.9934041971,3411.792508885,123.2131747836
